id_n,Year,Gender,City,TaxpayerType,companytype,Activity,entactivitycode,SectorDescription,Size,gross_wage,net_income_business,net_income_partnership,gross_rents,gross_i_interest_pen_pay,gross_i_interest,gross_i_inta_prop,capital_gain,foreign_s_inc,other_inc_gifts,total_inc,ded_rents_expen_rents10pct,ded_pen_cont,ded_exp_int_prop,other_allowed_ded,total_ded,taxable_amount,loss_carried_for,dis_charity_contribution,tot_additional_ded,taxable_inc_before_tax,tax_on_tax_inc_bracket,tax_withheld_wage_employer,tax_withheld_wage_interest,tax_withheld_rents,tax_witheld_lottery_gains,foreign_tax_credit,total_witheld_credit,total_pay_for,q_advance_business_inc,q_payment_ren_inc_int_prop,total_advance_payment,total_tax_payable,amount_due,sector,companytype_en
3420,2022,M,GJAKOVË,BIZNES,Individual,Instalime elektrike,4321,Ndertimtaria,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,Individual
3421,2022,M,FERIZAJ,BIZNES,Individual,Derdhja (fonderia) e hekurit,2451,Industria perpunuese,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,Individual
3422,2022,F,GJILAN,BIZNES,Individual,Aktivitetet e tjera të shëndetit të njeriut ,8690,Aktivitetet e shendetit te njeriut dhe te punes sociale,2,0.0,322.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.85,0.0,0.0,0.0,0.0,0.0,322.85,0.0,0.0,0.0,322.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.13,0.0,29.13,0.0,0.0,86,Individual
3423,2022,M,FERIZAJ,BIZNES,Individual,Riparimi i pajisjeve të komunikimit,9512,Aktivitetet e tjera sherbyese,2,0.0,8313.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8313.42,0.0,156.0,0.0,0.0,156.0,8157.42,0.0,0.0,0.0,8157.42,549.34,0.0,0.0,0.0,0.0,0.0,0.0,549.34,489.08,0.0,489.08,60.26,60.26,95,Individual
3424,2022,M,PEJË,BIZNES,Individual,Aktivitete juridike,6910,"Aktivitetet profesionale, shkencore dhe teknike",2,0.0,12896.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12896.42,0.0,1376.3,0.0,0.0,1376.3,11520.12,0.0,0.0,0.0,11520.12,885.61,0.0,0.0,0.0,0.0,0.0,0.0,885.61,922.49,0.0,922.49,0.0,0.0,69,Individual
3425,2022,M,PRISHTINË,BIZNES,Individual,Aktivitetet e dentistëve,8623,Aktivitetet e shendetit te njeriut dhe te punes sociale,3,18200.4,13334.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31534.41,0.0,2400.0,0.0,0.0,2400.0,29134.41,0.0,0.0,0.0,29134.41,2647.04,1690.81,0.0,0.0,0.0,0.0,1690.81,956.23,2100.0,0.0,2100.0,0.0,0.0,86,Individual
3426,2022,M,PRISHTINË,BIZNES,Individual,Arsimi tjetër p.k.t.,8559,Arsimi,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,Individual
3427,2022,M,PRISHTINË,BIZNES,Individual,Aktivitetet e spitaleve,8610,Aktivitetet e shendetit te njeriut dhe te punes sociale,2,0.0,5518.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5518.75,0.0,501.71,0.0,0.0,501.71,5017.04,0.0,0.0,0.0,5017.04,242.96,0.0,0.0,0.0,0.0,0.0,0.0,242.96,245.0,0.0,245.0,0.0,0.0,86,Individual
3428,2022,M,MITROVICË,BIZNES,Individual,"Tregtia me pakicë në dyqane jo të specializuar, ku mbizotëron ushqimi, pijet dhe duhani",4711,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,Individual
3429,2022,M,PRISHTINË,BIZNES,Individual,"Tregtia me pakicë në dyqane jo të specializuar, ku mbizotëron ushqimi, pijet dhe duhani",4711,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,3,0.0,19798.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19798.78,0.0,1255.0,0.0,0.0,1255.0,18543.78,0.0,0.0,0.0,18543.78,1587.98,0.0,0.0,0.0,0.0,0.0,0.0,1587.98,113.4,0.0,113.4,1474.58,1474.58,47,Individual
3430,2022,,KRUSHEC,PERSON FIZIK,Person fizik,Person fizik,10000,Person Fizik,1,0.0,4874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4874.0,0.0,0.0,0.0,0.0,0.0,4874.0,0.0,0.0,0.0,4874.0,231.52,0.0,0.0,0.0,0.0,0.0,0.0,231.52,0.0,0.0,0.0,231.52,231.52,10,
3431,2022,M,BARDHOSH,BIZNES,Individual,Transporti tjetër rrugor i pasagjerëve p.k.t.,4939,Transporti dhe magazinimi,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,Individual
3432,2022,M,RAHOVEC,BIZNES,Individual,Prodhimi i pajisjeve joshtëpiake për ftohje dhe ventilim ,2825,Industria perpunuese,4,0.0,112432.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112432.53,0.0,2400.0,0.0,0.0,2400.0,110032.53,0.0,0.0,0.0,110032.53,10736.85,0.0,0.0,0.0,0.0,0.0,0.0,10736.85,4693.6,0.0,4693.6,6043.25,6043.25,28,Individual
3433,2022,F,OBILIQ,BIZNES,Individual,Prodhimi i artikujve të plastikës për ndërtimtari,2223,Industria perpunuese,3,0.0,-29093.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29093.15,0.0,204.0,0.0,0.0,204.0,-29297.15,0.0,0.0,0.0,-29297.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.4,0.0,503.4,0.0,0.0,22,Individual
3434,2022,M,PRIZREN,BIZNES,Individual,"Rregullimi i aktiviteteve të subjekteve, që ofrojnë shërbime shëndetësore, shërbime arsimore dhe kulturore, si dhe shërbime të tjera sociale, përjashtuar sigurimin social",8412,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,1,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,120.0,0.0,0.0,120.0,150.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,Individual
3435,2022,M,MITROVICË,BIZNES,Individual,"Thyerja e gurit, formësimi dhe dhënia e formës përfundimtare ",2370,Industria perpunuese,2,0.0,1978.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1978.11,0.0,204.0,0.0,0.0,204.0,1774.11,1774.11,0.0,1774.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,Individual
3436,2022,M,TORINË,PERSON FIZIK,Person fizik,Person fizik,10000,Person Fizik,4,0.0,-111227.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-111227.42,0.0,1851.0,0.0,0.0,1851.0,-113078.42,0.0,0.0,0.0,-113078.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.52,0.0,506.52,0.0,0.0,10,
3437,2022,M,PRISHTINË,BIZNES,Individual,Tregtia e veturave dhe automjeteve me fuqi motorike të vogël,4511,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,Individual
3438,2022,M,DOBRAJË E MADHE,BIZNES,Individual,Transporti përmes tubacioneve ,4950,Transporti dhe magazinimi,2,0.0,2182.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2182.44,0.0,318.22,0.0,0.0,318.22,1864.22,0.0,0.0,0.0,1864.22,36.17,0.0,0.0,0.0,0.0,0.0,0.0,36.17,155.92,0.0,155.92,0.0,0.0,49,Individual
3439,2022,M,GLLOGOC,PERSON FIZIK,Person fizik,HOTELIER,10000,Person Fizik,2,0.0,4424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4424.0,0.0,442.4,0.0,0.0,442.4,3981.6,3981.6,0.0,3981.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.56,331.56,0.0,0.0,10,
3440,2022,M,FERIZAJ,BIZNES,Individual,Transporti rrugor urban dhe ndërurban i pasagjerëve,4931,Transporti dhe magazinimi,3,0.0,7011.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7011.47,0.0,0.0,0.0,0.0,0.0,7011.47,0.0,0.0,0.0,7011.47,434.75,0.0,0.0,0.0,0.0,0.0,0.0,434.75,957.6,0.0,957.6,0.0,0.0,49,Individual
3441,2022,M,PRIZREN,BIZNES,Individual,Tregtia me shumicë e artikujve të parfumerisë dhe kozmetikës,4645,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,4,0.0,268085.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268085.77,0.0,0.0,0.0,0.0,0.0,268085.77,0.0,0.0,0.0,268085.77,26542.18,0.0,0.0,0.0,0.0,0.0,0.0,26542.18,26593.6,0.0,26593.6,0.0,0.0,46,Individual
3442,2022,M,PRISHTINË,BIZNES,Individual,"Tregtia me shumicë e lëndëve djegëse të ngurta, të lëngëta ose të gazta dhe produkteve të lidhur me to",4671,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,4,0.0,133133.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133133.92,0.0,0.0,0.0,0.0,0.0,133133.92,0.0,0.0,0.0,133133.92,13046.99,0.0,0.0,0.0,0.0,0.0,0.0,13046.99,14000.0,0.0,14000.0,0.0,0.0,46,Individual
3443,2022,M,PRIZREN,BIZNES,Individual,Tregtia me shumicë e tekstileve,4641,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,5,0.0,1407299.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1407299.7,0.0,0.0,0.0,0.0,0.0,1407299.7,0.0,0.0,0.0,1407299.7,140463.57,0.0,0.0,0.0,0.0,0.0,0.0,140463.57,0.0,99428.96,99428.96,41034.61,41034.61,46,Individual
3444,2022,M,PRIZREN,BIZNES,Individual,Aktivitetet e mjekësisë së specializuar,8622,Aktivitetet e shendetit te njeriut dhe te punes sociale,2,0.0,14256.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14256.63,0.0,800.0,0.0,0.0,800.0,13456.63,0.0,0.0,0.0,13456.63,1079.26,0.0,0.0,0.0,0.0,0.0,0.0,1079.26,1260.0,0.0,1260.0,0.0,0.0,86,Individual
3445,2022,M,PRISHTINË,BIZNES,Individual,Aktivitetet shërbyese të pijeve,5630,Akomodimi dhe sherbimi ushqimor,3,0.0,2264.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2264.1,0.0,0.0,0.0,0.0,0.0,2264.1,0.0,0.0,0.0,2264.1,52.16,0.0,0.0,0.0,0.0,0.0,0.0,52.16,540.81,0.0,540.81,0.0,0.0,56,Individual
3446,2022,M,PEJË,BIZNES,Individual,"Aktivitetet e kontabilitetit, libërmbajtjes dhe auditimit; këshillime tatimore",6920,"Aktivitetet profesionale, shkencore dhe teknike",2,88526.6,15575.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104102.06,0.0,9627.6,0.0,0.0,9627.6,94474.46,0.0,0.0,0.0,94474.46,9181.05,8410.0,0.0,0.0,0.0,0.0,8410.0,771.05,575.0,0.0,575.0,196.05,196.05,69,Individual
3447,2022,M,ZLLOPEK,BIZNES,Individual,Ndërtimi i objekteve banesore dhe jobanesore,4120,Ndertimtaria,3,0.0,12223.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12223.02,0.0,968.0,0.0,0.0,968.0,11255.02,0.0,0.0,0.0,11255.02,859.1,0.0,0.0,0.0,0.0,0.0,0.0,859.1,606.6,0.0,606.6,252.5,252.5,41,Individual
3448,2022,M,VUSHTRRI,BIZNES,Individual,"Prodhimi i bukës, simiteve dhe ëmbëlsirave të freskëta",1071,Industria perpunuese,4,0.0,78699.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78699.94,0.0,2400.0,0.0,0.0,2400.0,76299.94,0.0,0.0,0.0,76299.94,7363.59,0.0,0.0,0.0,0.0,0.0,0.0,7363.59,3283.6,0.0,3283.6,4079.99,4079.99,10,Individual
3449,2022,M,GJAKOVË,BIZNES,Individual,Aktivitetet e tjera p.k.t.,9609,Aktivitetet e tjera sherbyese,2,0.0,-2358.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2358.93,0.0,0.0,0.0,0.0,0.0,-2358.93,0.0,0.0,0.0,-2358.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.6,0.0,273.6,0.0,0.0,96,Individual
3450,2022,M,MANASTIRICË,BIZNES,Individual,Trajtimi dhe veshja e metaleve,2561,Industria perpunuese,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,Individual
3451,2022,M,FERIZAJ,BIZNES,Individual,Sallonet e floktarisë dhe trajtimet e tjera të bukurisë,9602,Aktivitetet e tjera sherbyese,2,0.0,3458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3458.0,0.0,390.0,0.0,0.0,390.0,3068.0,0.0,0.0,0.0,3068.0,87.04,0.0,0.0,0.0,0.0,0.0,0.0,87.04,162.0,0.0,162.0,0.0,0.0,96,Individual
3452,2022,M,GJAKOVË,BIZNES,Individual,Ndërtimi i objekteve banesore dhe jobanesore,4120,Ndertimtaria,4,0.0,12705.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12705.73,0.0,0.0,0.0,0.0,0.0,12705.73,0.0,0.0,0.0,12705.73,1004.17,0.0,0.0,0.0,0.0,0.0,0.0,1004.17,1200.0,0.0,1200.0,0.0,0.0,41,Individual
3453,2022,F,PRIZREN,BIZNES,Individual,Tregtia me pakice e artikujve farmaceutikë në dyqane të specializuara (Barnatore),4773,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,1,0.0,1552.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552.2,0.0,0.0,0.0,0.0,0.0,1552.2,0.0,0.0,0.0,1552.2,23.69,0.0,0.0,0.0,0.0,0.0,0.0,23.69,400.0,0.0,400.0,0.0,0.0,47,Individual
3454,2022,M,DEÇAN,BIZNES,Individual,Aktvitetet e autoshkollave,8553,Arsimi,3,0.0,13003.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13003.61,0.0,0.0,0.0,0.0,0.0,13003.61,0.0,0.0,0.0,13003.61,1033.96,0.0,0.0,0.0,0.0,0.0,0.0,1033.96,427.04,0.0,427.04,606.92,606.92,85,Individual
3455,2022,M,HANI I ELEZIT,BIZNES,Individual,Instalime elektrike,4321,Ndertimtaria,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,Individual
3456,2022,M,PRIZREN,BIZNES,Individual,Prodhimi i karpentierisë dhe zdrukthëtarisë tjetër ndërtuese ,1623,Industria perpunuese,4,0.0,11053.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11053.49,0.0,2400.0,0.0,0.0,2400.0,8653.49,0.0,0.0,0.0,8653.49,598.95,0.0,0.0,0.0,0.0,0.0,0.0,598.95,1186.8,0.0,1186.8,0.0,0.0,16,Individual
3457,2022,M,FERIZAJ,BIZNES,Individual,"Tregtia me pakicë në dyqane jo të specializuar, ku mbizotëron ushqimi, pijet dhe duhani",4711,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,3,0.0,107799.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107799.28,0.0,0.0,0.0,0.0,0.0,107799.28,0.0,0.0,0.0,107799.28,10513.53,0.0,0.0,0.0,0.0,0.0,0.0,10513.53,0.0,10996.0,10996.0,0.0,0.0,47,Individual
3458,2022,M,GJAKOVË,BIZNES,Individual,"Riparimi i orëve të dorës, të murit dhe argjentarisë ",9525,Aktivitetet e tjera sherbyese,3,0.0,22532.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22532.63,0.0,2400.0,0.0,0.0,2400.0,20132.63,0.0,0.0,0.0,20132.63,1746.86,0.0,0.0,0.0,0.0,0.0,0.0,1746.86,2005.0,0.0,2005.0,0.0,0.0,95,Individual
3459,2022,M,PEJË,BIZNES,Individual,Sallonet e floktarisë dhe trajtimet e tjera të bukurisë,9602,Aktivitetet e tjera sherbyese,2,0.0,9051.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9051.31,0.0,905.13,0.0,0.0,905.13,8146.18,0.0,0.0,0.0,8146.18,548.22,0.0,0.0,0.0,0.0,0.0,0.0,548.22,548.22,0.0,548.22,0.0,0.0,96,Individual
3460,2022,M,PRIZREN,BIZNES,Individual,"Tregtia me pakicë e mobilieve, pajisjeve të ndriçimit dhe artikujve të tjerë shtëpiakë, në dyqane të specializuara ",4759,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,3,0.0,6956.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6956.8,0.0,1597.2,0.0,0.0,1597.2,5359.6,0.0,0.0,0.0,5359.6,270.37,0.0,0.0,0.0,0.0,0.0,0.0,270.37,750.84,0.0,750.84,0.0,0.0,47,Individual
3461,2022,M,RAUSHIQ,BIZNES,Individual,Prodhimi i karpentierisë dhe zdrukthëtarisë tjetër ndërtuese ,1623,Industria perpunuese,3,0.0,20070.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20070.61,0.0,0.0,0.0,0.0,0.0,20070.61,0.0,0.0,0.0,20070.61,1740.66,0.0,0.0,0.0,0.0,0.0,0.0,1740.66,1077.53,0.0,1077.53,663.13,663.13,16,Individual
3462,2022,M,PEJË,BIZNES,Individual,Tregtia me pakicë e mishit dhe produkteve të mishit në dyqane të specializuara,4722,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,4,0.0,68247.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68247.59,0.0,2400.0,0.0,0.0,2400.0,65847.59,0.0,0.0,0.0,65847.59,6318.36,0.0,0.0,0.0,0.0,0.0,0.0,6318.36,6326.26,0.0,6326.26,0.0,0.0,47,Individual
3463,2022,M,PRISHTINË,PERSON FIZIK,Person fizik,SHITES,10000,Person Fizik,1,23002.55,0.0,0.0,0.0,0.0,0.0,0.0,5642.85,0.0,0.0,28645.4,0.0,1150.13,0.0,0.0,1150.13,27495.27,0.0,0.0,0.0,27495.27,2483.13,1918.83,0.0,0.0,0.0,0.0,1918.83,564.3,0.0,0.0,0.0,564.3,564.3,10,
3464,2022,M,LIPJAN,BIZNES,Individual,Aktivitetet shërbyese të pijeve,5630,Akomodimi dhe sherbimi ushqimor,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,Individual
3465,2022,M,FERIZAJ,BIZNES,Individual,Tregtia me shumicë e artikujve farmaceutikë,4646,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,3,13143.0,117085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130228.0,0.0,3057.0,0.0,0.0,3057.0,127171.0,0.0,0.0,0.0,127171.0,12450.7,0.0,0.0,0.0,0.0,0.0,0.0,12450.7,10650.69,0.0,10650.69,1800.01,1800.01,46,Individual
3466,2022,M,PEJË,BIZNES,Individual,Restorantet dhe aktivitetet shërbyese lëvizëse të ushqimit,5610,Akomodimi dhe sherbimi ushqimor,3,0.0,7038.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7038.18,0.0,320.0,0.0,0.0,320.0,6718.18,0.0,0.0,0.0,6718.18,405.42,0.0,0.0,0.0,0.0,0.0,0.0,405.42,0.0,78.48,78.48,326.94,326.94,56,Individual
3467,2022,M,ROGOVË,BIZNES,Individual,Prodhimi i artikujve të plastikës për ndërtimtari,2223,Industria perpunuese,3,0.0,4960.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4960.32,0.0,480.0,0.0,0.0,480.0,4480.32,0.0,0.0,0.0,4480.32,200.03,0.0,0.0,0.0,0.0,0.0,0.0,200.03,187.2,0.0,187.2,12.83,12.83,22,Individual
3468,2022,M,VUSHTRRI,BIZNES,Individual,"Farkimi, presimi, stampimi dhe palosja rrethore e metaleve; pluhuri metalurgjik",2550,Industria perpunuese,4,0.0,1178670.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1178670.63,0.0,2400.0,0.0,0.0,2400.0,1176270.63,0.0,0.0,0.0,1176270.63,117360.66,0.0,0.0,0.0,0.0,0.0,0.0,117360.66,0.0,0.0,0.0,117360.66,117360.66,25,Individual
3469,2022,F,PRISHTINË,BIZNES,Individual,Arsimi parashkollor ,8510,Arsimi,2,10285.68,-1670.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8615.04,0.0,514.32,0.0,0.0,514.32,8100.72,7851.16,0.0,7851.16,249.56,0.0,710.76,0.0,0.0,0.0,0.0,710.76,-710.76,15.96,0.0,15.96,0.0,0.0,85,Individual
3470,2022,F,PRISHTINË,PERSON FIZIK,Person fizik,SHITES,10000,Person Fizik,1,0.0,0.0,4905.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4905.91,0.0,204.0,0.0,0.0,204.0,4701.91,0.0,0.0,0.0,4701.91,217.75,0.0,0.0,0.0,0.0,0.0,0.0,217.75,60.0,0.0,60.0,157.75,157.75,10,
3471,2022,F,MALISHEVË,BIZNES,Individual,Tregtia me pakice e artikujve farmaceutikë në dyqane të specializuara (Barnatore),4773,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,3,0.0,6639.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6639.48,0.0,645.84,0.0,0.0,645.84,5993.64,0.0,0.0,0.0,5993.64,332.96,0.0,0.0,0.0,0.0,0.0,0.0,332.96,314.88,0.0,314.88,18.08,18.08,47,Individual
3472,2022,M,RAKAJ,BIZNES,Individual,Tregtia me pakicë e pajisjeve elekroshtëpiake në dyqane të specializuara,4754,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,2,0.0,3003.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3003.53,0.0,204.0,0.0,0.0,204.0,2799.53,2799.53,0.0,2799.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,150.0,0.0,0.0,47,Individual
3473,2022,M,FERIZAJ,BIZNES,Individual,"Aktivitetet e kontabilitetit, libërmbajtjes dhe auditimit; këshillime tatimore",6920,"Aktivitetet profesionale, shkencore dhe teknike",2,0.0,-5.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.02,64.8,0.0,0.0,0.0,64.8,-69.82,0.0,0.0,0.0,-69.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,Individual
3474,2022,M,PRISHTINË,BIZNES,Individual,Agjencitë për publicitet,7311,"Aktivitetet profesionale, shkencore dhe teknike",2,0.0,37721.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37721.63,0.0,0.0,0.0,0.0,0.0,37721.63,0.0,0.0,0.0,37721.63,3505.76,0.0,0.0,0.0,0.0,0.0,0.0,3505.76,3535.62,0.0,3535.62,0.0,0.0,73,Individual
3475,2022,M,ISTOG,BIZNES,Individual,Aktivitete shërbimi të mirëmbajtjes dhe kujdesit të shesheve (mjedisit),8130,Sherbimet administrative dhe mbeshtetese,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81,Individual
3476,2022,M,PEJË,BIZNES,Individual,Tregtia me pakicë e pajisjeve elekroshtëpiake në dyqane të specializuara,4754,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,2,0.0,4657.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4657.15,0.0,400.0,0.0,0.0,400.0,4257.15,0.0,0.0,0.0,4257.15,182.17,0.0,0.0,0.0,0.0,0.0,0.0,182.17,395.2,0.0,395.2,0.0,0.0,47,Individual
3477,2022,M,SHIROKË,BIZNES,Individual,Tregtia me pakicë e pajisjeve elekroshtëpiake në dyqane të specializuara,4754,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,4,0.0,196692.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196692.73,0.0,2400.0,0.0,0.0,2400.0,194292.73,0.0,0.0,0.0,194292.73,19162.87,0.0,0.0,128.14,0.0,0.0,128.14,19034.73,0.0,0.0,0.0,19034.73,19034.73,47,Individual
3478,2022,M,ISTOG,BIZNES,Individual,Instalime të tjera ndërtimore,4329,Ndertimtaria,3,0.0,149955.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149955.93,0.0,0.0,0.0,0.0,0.0,149955.93,14489.51,0.0,14489.51,135466.42,13280.24,0.0,0.0,0.0,0.0,0.0,0.0,13280.24,2053.6,0.0,2053.6,11226.64,11226.64,43,Individual
3479,2022,M,PRISHTINË,BIZNES,Individual,Prodhimi i pajisjeve sanitare prej qeramikës,2342,Industria perpunuese,3,0.0,15295.86,0.0,16513.8,0.0,0.0,0.0,0.0,0.0,0.0,31809.66,0.0,2400.0,0.0,0.0,2400.0,29409.66,0.0,0.0,0.0,29409.66,2674.57,0.0,0.0,1486.24,0.0,0.0,1486.24,1188.33,800.0,0.0,800.0,388.33,388.33,23,Individual
